Fecha Pago,Amortización,Interés
Bruto,Total,% Saldo
Inicial,% Saldo Vivo,Saldo Vivo
23/10/2006
26/02/2007
28/05/2007
27/08/2007
26/11/2007
26/02/2008
26/05/2008
26/08/2008
26/11/2008
26/02/2009
26/05/2009
26/08/2009
26/11/2009
26/02/2010
26/05/2010
26/08/2010
26/11/2010
28/02/2011
26/05/2011
26/08/2011
28/11/2011
27/02/2012
28/05/2012
27/08/2012
26/11/2012
26/02/2013
27/05/2013
26/08/2013
26/11/2013
26/02/2014
26/05/2014
26/08/2014
26/11/2014
26/02/2015
26/05/2015
26/08/2015
26/11/2015
26/02/2016
26/05/2016
26/08/2016
28/11/2016
27/02/2017
26/05/2017
28/08/2017
27/11/2017
26/02/2018
28/05/2018
27/08/2018
26/11/2018
26/02/2019
27/05/2019
26/08/2019
26/11/2019
26/02/2020
26/05/2020
26/08/2020
26/11/2020
26/02/2021
26/05/2021
26/08/2021
26/11/2021
28/02/2022
26/05/2022
26/08/2022
28/11/2022
27/02/2023
26/05/2023
28/08/2023
27/11/2023
26/02/2024,0,00
0,00
0,00
0,00
0,00
0,00
0,00
0,00
0,00
0,00
0,00
0,00
0,00
0,00
0,00
0,00
0,00
0,00
0,00
0,00
3.694,88
3.576,48
3.462,26
3.351,03
3.242,73
3.137,06
3.034,54
2.935,33
2.837,97
2.743,08
2.652,55
2.564,99
2.479,51
2.395,75
2.312,98
2.232,24
2.155,66
2.081,42
2.009,80
1.940,58
1.874,19
1.808,95
1.745,62
1.684,92
1.626,41
1.567,09
1.509,39
1.453,37
1.400,11
1.347,88
1.295,99
1.247,82
1.202,33
1.158,13
1.114,48
1.072,13
1.031,70
21.018,63
0,00
0,00
0,00
0,00
0,00
0,00
0,00
0,00
0,00
0,00
0,00,1.339,45
952,97
952,97
952,97
963,44
942,50
963,44
963,44
963,44
932,03
963,44
963,44
963,44
932,03
963,44
963,44
984,39
911,08
963,44
984,39
952,97
917,76
883,68
850,68
827,75
779,19
757,95
737,04
708,76
659,20
654,99
629,44
604,73
561,90
557,76
535,47
513,96
482,47
473,14
463,64
430,35
398,89
408,29
378,62
362,56
347,06
332,13
317,75
307,23
287,36
277,71
268,27
256,25
239,35
233,51
222,77
212,44
195,90
0,00
0,00
0,00
0,00
0,00
0,00
0,00
0,00
0,00
0,00
0,00,-100.000,00
1.339,45
952,97
952,97
952,97
963,44
942,50
963,44
963,44
963,44
932,03
963,44
963,44
963,44
932,03
963,44
963,44
984,39
911,08
963,44
984,39
4.647,85
4.494,24
4.345,94
4.201,71
4.070,48
3.916,25
3.792,49
3.672,37
3.546,73
3.402,28
3.307,55
3.194,43
3.084,24
2.957,65
2.870,74
2.767,71
2.669,63
2.563,89
2.482,95
2.404,22
2.304,55
2.207,84
2.153,91
2.063,54
1.988,98
1.914,16
1.841,52
1.771,12
1.707,34
1.635,24
1.573,69
1.516,09
1.458,58
1.397,48
1.347,99
1.294,91
1.244,14
21.214,53
0,00
0,00
0,00
0,00
0,00
0,00
0,00
0,00
0,00
0,00
0,00,0,00%
0,00%
0,00%
0,00%
0,00%
0,00%
0,00%
0,00%
0,00%
0,00%
0,00%
0,00%
0,00%
0,00%
0,00%
0,00%
0,00%
0,00%
0,00%
0,00%
3,69%
3,58%
3,46%
3,35%
3,24%
3,14%
3,03%
2,94%
2,84%
2,74%
2,65%
2,56%
2,48%
2,40%
2,31%
2,23%
2,16%
2,08%
2,01%
1,94%
1,87%
1,81%
1,75%
1,68%
1,63%
1,57%
1,51%
1,45%
1,40%
1,35%
1,30%
1,25%
1,20%
1,16%
1,11%
1,07%
1,03%
21,02%
0,00%
0,00%
0,00%
0,00%
0,00%
0,00%
0,00%
0,00%
0,00%
0,00%
0,00%,100,00%
100,00%
100,00%
100,00%
100,00%
100,00%
100,00%
100,00%
100,00%
100,00%
100,00%
100,00%
100,00%
100,00%
100,00%
100,00%
100,00%
100,00%
100,00%
100,00%
96,31%
92,73%
89,27%
85,92%
82,67%
79,54%
76,50%
73,57%
70,73%
67,98%
65,33%
62,77%
60,29%
57,89%
55,58%
53,35%
51,19%
49,11%
47,10%
45,16%
43,28%
41,48%
39,73%
38,05%
36,42%
34,85%
33,34%
31,89%
30,49%
29,14%
27,85%
26,60%
25,40%
24,24%
23,12%
22,05%
21,02%
0,00%
0,00%
0,00%
0,00%
0,00%
0,00%
0,00%
0,00%
0,00%
0,00%
0,00%
0,00%,100.000,00
100.000,00
100.000,00
100.000,00
100.000,00
100.000,00
100.000,00
100.000,00
100.000,00
100.000,00
100.000,00
100.000,00
100.000,00
100.000,00
100.000,00
100.000,00
100.000,00
100.000,00
100.000,00
100.000,00
100.000,00
96.305,12
92.728,64
89.266,39
85.915,36
82.672,62
79.535,56
76.501,02
73.565,70
70.727,73
67.984,65
65.332,09
62.767,10
60.287,59
57.891,84
55.578,85
53.346,61
51.190,95
49.109,53
47.099,73
45.159,15
43.284,96
41.476,01
39.730,39
38.045,47
36.419,05
34.851,96
33.342,56
31.889,19
30.489,09
29.141,20
27.845,22
26.597,40
25.395,07
24.236,94
23.122,46
22.050,33
21.018,63
0,00
0,00
0,00
0,00
0,00
0,00
0,00
0,00
0,00
0,00
0,00
0,00
,100.000,00,38.548,19,138.548,19,100,00%,,
