Fecha Pago,Amortización,Interés
Bruto,Total,% Saldo
Inicial,% Saldo Vivo,Saldo Vivo
23/10/2006
26/02/2007
28/05/2007
27/08/2007
26/11/2007
26/02/2008
26/05/2008
26/08/2008
26/11/2008
26/02/2009
26/05/2009
26/08/2009
26/11/2009
26/02/2010
26/05/2010
26/08/2010
26/11/2010
28/02/2011
26/05/2011
26/08/2011
28/11/2011
27/02/2012
28/05/2012
27/08/2012
26/11/2012
26/02/2013
27/05/2013
26/08/2013
26/11/2013
26/02/2014
26/05/2014
26/08/2014
26/11/2014
26/02/2015
26/05/2015
26/08/2015
26/11/2015
26/02/2016
26/05/2016
26/08/2016
28/11/2016
27/02/2017
26/05/2017
28/08/2017
27/11/2017
26/02/2018
28/05/2018
27/08/2018
26/11/2018
26/02/2019
27/05/2019
26/08/2019
26/11/2019
26/02/2020
26/05/2020
26/08/2020
26/11/2020
26/02/2021
26/05/2021
26/08/2021
26/11/2021
28/02/2022
26/05/2022
26/08/2022
28/11/2022
27/02/2023
26/05/2023
28/08/2023
27/11/2023
26/02/2024,0,00
0,00
0,00
0,00
0,00
0,00
0,00
0,00
0,00
0,00
0,00
0,00
0,00
0,00
0,00
0,00
4.437,99
4.257,02
4.083,27
3.916,16
3.755,29
3.600,84
3.452,96
3.310,50
3.173,31
3.040,99
2.913,87
2.791,93
2.673,93
2.560,24
2.452,21
2.348,63
2.248,73
2.152,16
2.058,32
1.967,89
1.882,33
1.800,22
1.721,68
1.646,44
1.574,74
1.505,31
1.438,63
1.375,13
1.314,43
1.254,43
1.196,77
1.141,42
20.952,23
0,00
0,00
0,00
0,00
0,00
0,00
0,00
0,00
0,00
0,00
0,00
0,00
0,00
0,00
0,00
0,00
0,00
0,00
0,00
0,00,1.339,45
952,97
952,97
952,97
963,44
942,50
963,44
963,44
963,44
932,03
963,44
963,44
963,44
932,03
963,44
963,44
984,39
870,65
879,67
858,60
793,88
758,09
723,78
690,87
666,57
622,17
600,10
578,62
551,72
508,81
501,30
477,67
455,04
419,25
412,64
392,81
373,85
347,98
338,37
328,78
302,60
278,11
282,25
259,54
246,43
233,91
221,95
210,55
201,86
0,00
0,00
0,00
0,00
0,00
0,00
0,00
0,00
0,00
0,00
0,00
0,00
0,00
0,00
0,00
0,00
0,00
0,00
0,00
0,00,-100.000
1.339,45
952,97
952,97
952,97
963,44
942,50
963,44
963,44
963,44
932,03
963,44
963,44
963,44
932,03
963,44
963,44
5.422,38
5.127,67
4.962,94
4.774,76
4.549,16
4.358,93
4.176,73
4.001,37
3.839,87
3.663,16
3.513,97
3.370,55
3.225,65
3.069,06
2.953,50
2.826,30
2.703,77
2.571,41
2.470,96
2.360,70
2.256,19
2.148,21
2.060,05
1.975,22
1.877,33
1.783,42
1.720,89
1.634,67
1.560,86
1.488,34
1.418,72
1.351,96
21.154,10
0,00
0,00
0,00
0,00
0,00
0,00
0,00
0,00
0,00
0,00
0,00
0,00
0,00
0,00
0,00
0,00
0,00
0,00
0,00
0,00,0,00%
0,00%
0,00%
0,00%
0,00%
0,00%
0,00%
0,00%
0,00%
0,00%
0,00%
0,00%
0,00%
0,00%
0,00%
0,00%
4,44%
4,26%
4,08%
3,92%
3,76%
3,60%
3,45%
3,31%
3,17%
3,04%
2,91%
2,79%
2,67%
2,56%
2,45%
2,35%
2,25%
2,15%
2,06%
1,97%
1,88%
1,80%
1,72%
1,65%
1,57%
1,51%
1,44%
1,38%
1,31%
1,25%
1,20%
1,14%
20,95%
0,00%
0,00%
0,00%
0,00%
0,00%
0,00%
0,00%
0,00%
0,00%
0,00%
0,00%
0,00%
0,00%
0,00%
0,00%
0,00%
0,00%
0,00%
0,00%
0,00%,100,00%
100,00%
100,00%
100,00%
100,00%
100,00%
100,00%
100,00%
100,00%
100,00%
100,00%
100,00%
100,00%
100,00%
100,00%
100,00%
95,56%
91,30%
87,22%
83,31%
79,55%
75,95%
72,50%
69,19%
66,01%
62,97%
60,06%
57,27%
54,59%
52,03%
49,58%
47,23%
44,98%
42,83%
40,77%
38,80%
36,92%
35,12%
33,40%
31,75%
30,18%
28,67%
27,23%
25,86%
24,54%
23,29%
22,09%
20,95%
0,00%
0,00%
0,00%
0,00%
0,00%
0,00%
0,00%
0,00%
0,00%
0,00%
0,00%
0,00%
0,00%
0,00%
0,00%
0,00%
0,00%
0,00%
0,00%
0,00%
0,00%,100.000,00
100.000,00
100.000,00
100.000,00
100.000,00
100.000,00
100.000,00
100.000,00
100.000,00
100.000,00
100.000,00
100.000,00
100.000,00
100.000,00
100.000,00
100.000,00
100.000,00
95.562,01
91.304,98
87.221,71
83.305,56
79.550,27
75.949,43
72.496,47
69.185,97
66.012,67
62.971,67
60.057,80
57.265,87
54.591,94
52.031,70
49.579,49
47.230,86
44.982,13
42.829,97
40.771,65
38.803,77
36.921,43
35.121,21
33.399,53
31.753,09
30.178,36
28.673,05
27.234,42
25.859,28
24.544,86
23.290,42
22.093,65
20.952,23
0,00
0,00
0,00
0,00
0,00
0,00
0,00
0,00
0,00
0,00
0,00
0,00
0,00
0,00
0,00
0,00
0,00
0,00
0,00
0,00
0,00
,100.000,00,32.048,75,132.048,75,100,00%,,
