Año Número Saldo % sobre Saldo Saldo Tipo Interés
Vencimiento Préstamos Vivo Saldo Vivo Medio Inicial Medio ponder.
anterior a 2.012 74 2.310.010,44 0,24 31.216 6.151.809 3,17
2.013 - 2.014 76 4.254.586,04 0,44 55.981 7.663.867 3,20
2.015 - 2.016 94 5.549.496,03 0,58 59.037 9.247.146 3,25
2.017 - 2.018 126 7.941.094,69 0,82 63.025 11.564.071 3,26
2.019 - 2.020 134 11.848.822,45 1,23 88.424 15.617.166 3,14
2.021 - 2.022 243 19.732.463,14 2,05 81.204 25.934.782 3,24
2.023 - 2.024 248 25.624.920,33 2,66 103.326 31.363.628 3,21
2.025 - 2.026 367 37.688.294,90 3,91 102.693 44.930.257 3,29
2.027 - 2.028 383 41.307.535,63 4,28 107.853 48.438.944 3,31
2.029 - 2.030 380 50.013.740,28 5,18 131.615 56.421.252 3,20
2.031 - 2.032 1.501 178.427.249,21 18,50 118.872 199.994.207 3,34
2.033 - 2.034 1.626 244.489.614,12 25,35 150.363 266.207.695 3,29
2.035 - 2.036 757 135.063.110,23 14,00 178.419 143.314.949 3,17
2.037 - 2.038 250 39.003.649,98 4,04 156.015 41.883.492 3,40
2.039 - 2.040 818 161.089.011,41 16,70 196.930 165.868.885 3,19
2.041 - 2.042 2 288.477,01 0,03 144.239 303.043 3,36
Totales 7.079 964.632.075,89 100,00 136.267 1.074.905.193 3,27
